state,district,category,type,date,crimes
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2020,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2021,0
Johor,Johor Bahru Utara,assault,robbery_gang_armed,2022,0
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2016,283
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2017,202
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2018,148
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2019,173
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2020,45
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2021,64
Johor,Johor Bahru Utara,assault,robbery_gang_unarmed,2022,61
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2016,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2017,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2018,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2019,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2020,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2021,0
Johor,Johor Bahru Utara,assault,robbery_solo_armed,2022,0
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2016,86
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2017,89
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2018,68
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2019,60
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2020,98
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2021,22
Johor,Johor Bahru Utara,assault,robbery_solo_unarmed,2022,20
Johor,Johor Bahru Utara,property,all,2016,1628
Johor,Johor Bahru Utara,property,all,2017,1237
Johor,Johor Bahru Utara,property,all,2018,1306
Johor,Johor Bahru Utara,property,all,2019,1144
Johor,Johor Bahru Utara,property,all,2020,760
Johor,Johor Bahru Utara,property,all,2021,385
Johor,Johor Bahru Utara,property,all,2022,354
Johor,Johor Bahru Utara,property,break_in,2016,333
Johor,Johor Bahru Utara,property,break_in,2017,229
Johor,Johor Bahru Utara,property,break_in,2018,238
Johor,Johor Bahru Utara,property,break_in,2019,233
Johor,Johor Bahru Utara,property,break_in,2020,149
Johor,Johor Bahru Utara,property,break_in,2021,91
Johor,Johor Bahru Utara,property,break_in,2022,53
Johor,Johor Bahru Utara,property,theft_other,2016,374
Johor,Johor Bahru Utara,property,theft_other,2017,282
Johor,Johor Bahru Utara,property,theft_other,2018,300
Johor,Johor Bahru Utara,property,theft_other,2019,269
Johor,Johor Bahru Utara,property,theft_other,2020,175
Johor,Johor Bahru Utara,property,theft_other,2021,86
Johor,Johor Bahru Utara,property,theft_other,2022,51
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2016,65
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2017,42
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2018,36
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2019,40
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2020,25
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2021,8
Johor,Johor Bahru Utara,property,theft_vehicle_lorry,2022,15
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2016,221
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2017,174
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2018,160
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2019,169
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2020,125
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2021,77
Johor,Johor Bahru Utara,property,theft_vehicle_motorcar,2022,74
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2016,635
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2017,510
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2018,572
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2019,433
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2020,286
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2021,123
Johor,Johor Bahru Utara,property,theft_vehicle_motorcycle,2022,161
Johor,Kluang,assault,all,2016,156
Johor,Kluang,assault,all,2017,117
Johor,Kluang,assault,all,2018,125
Johor,Kluang,assault,all,2019,127
Johor,Kluang,assault,all,2020,113
Johor,Kluang,assault,all,2021,80
Johor,Kluang,assault,all,2022,66
Johor,Kluang,assault,causing_injury,2016,58
Johor,Kluang,assault,causing_injury,2017,45
Johor,Kluang,assault,causing_injury,2018,57
Johor,Kluang,assault,causing_injury,2019,60
Johor,Kluang,assault,causing_injury,2020,43
Johor,Kluang,assault,causing_injury,2021,39
Johor,Kluang,assault,causing_injury,2022,29
Johor,Kluang,assault,murder,2016,4
Johor,Kluang,assault,murder,2017,1
Johor,Kluang,assault,murder,2018,1
Johor,Kluang,assault,murder,2019,4
Johor,Kluang,assault,murder,2020,2
Johor,Kluang,assault,murder,2021,3
Johor,Kluang,assault,murder,2022,1
Johor,Kluang,assault,rape,2016,37
Johor,Kluang,assault,rape,2017,24
Johor,Kluang,assault,rape,2018,18
Johor,Kluang,assault,rape,2019,17
Johor,Kluang,assault,rape,2020,16
Johor,Kluang,assault,rape,2021,12
Johor,Kluang,assault,rape,2022,9
Johor,Kluang,assault,robbery_gang_armed,2016,2
Johor,Kluang,assault,robbery_gang_armed,2017,0
Johor,Kluang,assault,robbery_gang_armed,2018,0
Johor,Kluang,assault,robbery_gang_armed,2019,0
Johor,Kluang,assault,robbery_gang_armed,2020,0
Johor,Kluang,assault,robbery_gang_armed,2021,0
Johor,Kluang,assault,robbery_gang_armed,2022,0
Johor,Kluang,assault,robbery_gang_unarmed,2016,47
Johor,Kluang,assault,robbery_gang_unarmed,2017,32
Johor,Kluang,assault,robbery_gang_unarmed,2018,34
Johor,Kluang,assault,robbery_gang_unarmed,2019,35
Johor,Kluang,assault,robbery_gang_unarmed,2020,14
Johor,Kluang,assault,robbery_gang_unarmed,2021,15
Johor,Kluang,assault,robbery_gang_unarmed,2022,16
Johor,Kluang,assault,robbery_solo_armed,2016,0
Johor,Kluang,assault,robbery_solo_armed,2017,0
Johor,Kluang,assault,robbery_solo_armed,2018,0
Johor,Kluang,assault,robbery_solo_armed,2019,0
Johor,Kluang,assault,robbery_solo_armed,2020,0
Johor,Kluang,assault,robbery_solo_armed,2021,0
Johor,Kluang,assault,robbery_solo_armed,2022,0
Johor,Kluang,assault,robbery_solo_unarmed,2016,8
Johor,Kluang,assault,robbery_solo_unarmed,2017,15
Johor,Kluang,assault,robbery_solo_unarmed,2018,15
Johor,Kluang,assault,robbery_solo_unarmed,2019,11
Johor,Kluang,assault,robbery_solo_unarmed,2020,38
Johor,Kluang,assault,robbery_solo_unarmed,2021,11
Johor,Kluang,assault,robbery_solo_unarmed,2022,11
Johor,Kluang,property,all,2016,526
Johor,Kluang,property,all,2017,535
Johor,Kluang,property,all,2018,477
Johor,Kluang,property,all,2019,458
Johor,Kluang,property,all,2020,404
Johor,Kluang,property,all,2021,221
Johor,Kluang,property,all,2022,204
Johor,Kluang,property,break_in,2016,41
Johor,Kluang,property,break_in,2017,29
Johor,Kluang,property,break_in,2018,28
Johor,Kluang,property,break_in,2019,56
Johor,Kluang,property,break_in,2020,81
Johor,Kluang,property,break_in,2021,62
Johor,Kluang,property,break_in,2022,30
Johor,Kluang,property,theft_other,2016,147
Johor,Kluang,property,theft_other,2017,105
Johor,Kluang,property,theft_other,2018,116
Johor,Kluang,property,theft_other,2019,114
Johor,Kluang,property,theft_other,2020,98
Johor,Kluang,property,theft_other,2021,77
Johor,Kluang,property,theft_other,2022,71
Johor,Kluang,property,theft_vehicle_lorry,2016,11
Johor,Kluang,property,theft_vehicle_lorry,2017,15
Johor,Kluang,property,theft_vehicle_lorry,2018,31
Johor,Kluang,property,theft_vehicle_lorry,2019,12
Johor,Kluang,property,theft_vehicle_lorry,2020,12
Johor,Kluang,property,theft_vehicle_lorry,2021,2
Johor,Kluang,property,theft_vehicle_lorry,2022,4
Johor,Kluang,property,theft_vehicle_motorcar,2016,35
Johor,Kluang,property,theft_vehicle_motorcar,2017,47
Johor,Kluang,property,theft_vehicle_motorcar,2018,44
Johor,Kluang,property,theft_vehicle_motorcar,2019,41
Johor,Kluang,property,theft_vehicle_motorcar,2020,45
Johor,Kluang,property,theft_vehicle_motorcar,2021,12
Johor,Kluang,property,theft_vehicle_motorcar,2022,15
Johor,Kluang,property,theft_vehicle_motorcycle,2016,292
Johor,Kluang,property,theft_vehicle_motorcycle,2017,339
Johor,Kluang,property,theft_vehicle_motorcycle,2018,258
Johor,Kluang,property,theft_vehicle_motorcycle,2019,235
Johor,Kluang,property,theft_vehicle_motorcycle,2020,168
Johor,Kluang,property,theft_vehicle_motorcycle,2021,68
Johor,Kluang,property,theft_vehicle_motorcycle,2022,84
Johor,Kota Tinggi,assault,all,2016,109
Johor,Kota Tinggi,assault,all,2017,89
Johor,Kota Tinggi,assault,all,2018,67
Johor,Kota Tinggi,assault,all,2019,70
Johor,Kota Tinggi,assault,all,2020,72
Johor,Kota Tinggi,assault,all,2021,37
Johor,Kota Tinggi,assault,all,2022,40
Johor,Kota Tinggi,assault,causing_injury,2016,11
Johor,Kota Tinggi,assault,causing_injury,2017,21
Johor,Kota Tinggi,assault,causing_injury,2018,30
Johor,Kota Tinggi,assault,causing_injury,2019,16
Johor,Kota Tinggi,assault,causing_injury,2020,35
Johor,Kota Tinggi,assault,causing_injury,2021,18
Johor,Kota Tinggi,assault,causing_injury,2022,18
Johor,Kota Tinggi,assault,murder,2016,8
Johor,Kota Tinggi,assault,murder,2017,7
Johor,Kota Tinggi,assault,murder,2018,2
Johor,Kota Tinggi,assault,murder,2019,6
Johor,Kota Tinggi,assault,murder,2020,2
Johor,Kota Tinggi,assault,murder,2021,1
Johor,Kota Tinggi,assault,murder,2022,2
Johor,Kota Tinggi,assault,rape,2016,19
Johor,Kota Tinggi,assault,rape,2017,13
Johor,Kota Tinggi,assault,rape,2018,8
Johor,Kota Tinggi,assault,rape,2019,11
Johor,Kota Tinggi,assault,rape,2020,10
Johor,Kota Tinggi,assault,rape,2021,6
Johor,Kota Tinggi,assault,rape,2022,15
Johor,Kota Tinggi,assault,robbery_gang_armed,2016,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2017,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2018,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2019,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2020,1
Johor,Kota Tinggi,assault,robbery_gang_armed,2021,0
Johor,Kota Tinggi,assault,robbery_gang_armed,2022,0
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2016,50
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2017,33
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2018,21
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2019,27
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2020,13
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2021,5
Johor,Kota Tinggi,assault,robbery_gang_unarmed,2022,4
Johor,Kota Tinggi,assault,robbery_solo_armed,2016,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2017,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2018,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2019,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2020,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2021,0
Johor,Kota Tinggi,assault,robbery_solo_armed,2022,0
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2016,21
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2017,15
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2018,6
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2019,10
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2020,11
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2021,7
Johor,Kota Tinggi,assault,robbery_solo_unarmed,2022,1
Johor,Kota Tinggi,property,all,2016,456
Johor,Kota Tinggi,property,all,2017,494
Johor,Kota Tinggi,property,all,2018,475
Johor,Kota Tinggi,property,all,2019,401
Johor,Kota Tinggi,property,all,2020,368
Johor,Kota Tinggi,property,all,2021,186
Johor,Kota Tinggi,property,all,2022,169
Johor,Kota Tinggi,property,break_in,2016,43
Johor,Kota Tinggi,property,break_in,2017,102
Johor,Kota Tinggi,property,break_in,2018,108
Johor,Kota Tinggi,property,break_in,2019,79
Johor,Kota Tinggi,property,break_in,2020,67
Johor,Kota Tinggi,property,break_in,2021,49
Johor,Kota Tinggi,property,break_in,2022,44
Johor,Kota Tinggi,property,theft_other,2016,60
Johor,Kota Tinggi,property,theft_other,2017,98
Johor,Kota Tinggi,property,theft_other,2018,106
Johor,Kota Tinggi,property,theft_other,2019,94
Johor,Kota Tinggi,property,theft_other,2020,84
Johor,Kota Tinggi,property,theft_other,2021,54
Johor,Kota Tinggi,property,theft_other,2022,54
Johor,Kota Tinggi,property,theft_vehicle_lorry,2016,9
Johor,Kota Tinggi,property,theft_vehicle_lorry,2017,17
Johor,Kota Tinggi,property,theft_vehicle_lorry,2018,13
Johor,Kota Tinggi,property,theft_vehicle_lorry,2019,10
Johor,Kota Tinggi,property,theft_vehicle_lorry,2020,10
Johor,Kota Tinggi,property,theft_vehicle_lorry,2021,1
Johor,Kota Tinggi,property,theft_vehicle_lorry,2022,3
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2016,45
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2017,46
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2018,48
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2019,32
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2020,33
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2021,11
Johor,Kota Tinggi,property,theft_vehicle_motorcar,2022,15
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2016,299
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2017,231
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2018,200
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2019,186
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2020,174
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2021,71
Johor,Kota Tinggi,property,theft_vehicle_motorcycle,2022,53
Johor,Kulaijaya,assault,all,2016,156
Johor,Kulaijaya,assault,all,2017,209
Johor,Kulaijaya,assault,all,2018,202
Johor,Kulaijaya,assault,all,2019,143
Johor,Kulaijaya,assault,all,2020,78
Johor,Kulaijaya,assault,all,2021,66
Johor,Kulaijaya,assault,all,2022,79
Johor,Kulaijaya,assault,causing_injury,2016,47
Johor,Kulaijaya,assault,causing_injury,2017,53
Johor,Kulaijaya,assault,causing_injury,2018,47
Johor,Kulaijaya,assault,causing_injury,2019,43
Johor,Kulaijaya,assault,causing_injury,2020,11
Johor,Kulaijaya,assault,causing_injury,2021,18
Johor,Kulaijaya,assault,causing_injury,2022,21
Johor,Kulaijaya,assault,murder,2016,7
Johor,Kulaijaya,assault,murder,2017,6
Johor,Kulaijaya,assault,murder,2018,7
Johor,Kulaijaya,assault,murder,2019,1
Johor,Kulaijaya,assault,murder,2020,7
Johor,Kulaijaya,assault,murder,2021,5
Johor,Kulaijaya,assault,murder,2022,1
Johor,Kulaijaya,assault,rape,2016,4
Johor,Kulaijaya,assault,rape,2017,11
Johor,Kulaijaya,assault,rape,2018,20
Johor,Kulaijaya,assault,rape,2019,9
Johor,Kulaijaya,assault,rape,2020,8
Johor,Kulaijaya,assault,rape,2021,9
Johor,Kulaijaya,assault,rape,2022,13
Johor,Kulaijaya,assault,robbery_gang_armed,2016,0
Johor,Kulaijaya,assault,robbery_gang_armed,2017,0
Johor,Kulaijaya,assault,robbery_gang_armed,2018,0
Johor,Kulaijaya,assault,robbery_gang_armed,2019,0
Johor,Kulaijaya,assault,robbery_gang_armed,2020,0
Johor,Kulaijaya,assault,robbery_gang_armed,2021,0
Johor,Kulaijaya,assault,robbery_gang_armed,2022,0
Johor,Kulaijaya,assault,robbery_gang_unarmed,2016,76
Johor,Kulaijaya,assault,robbery_gang_unarmed,2017,75
Johor,Kulaijaya,assault,robbery_gang_unarmed,2018,88
Johor,Kulaijaya,assault,robbery_gang_unarmed,2019,53
Johor,Kulaijaya,assault,robbery_gang_unarmed,2020,10
Johor,Kulaijaya,assault,robbery_gang_unarmed,2021,29
Johor,Kulaijaya,assault,robbery_gang_unarmed,2022,31
Johor,Kulaijaya,assault,robbery_solo_armed,2016,0
Johor,Kulaijaya,assault,robbery_solo_armed,2017,0
Johor,Kulaijaya,assault,robbery_solo_armed,2018,0
Johor,Kulaijaya,assault,robbery_solo_armed,2019,0
Johor,Kulaijaya,assault,robbery_solo_armed,2020,0
Johor,Kulaijaya,assault,robbery_solo_armed,2021,0
Johor,Kulaijaya,assault,robbery_solo_armed,2022,0
Johor,Kulaijaya,assault,robbery_solo_unarmed,2016,22
Johor,Kulaijaya,assault,robbery_solo_unarmed,2017,64
Johor,Kulaijaya,assault,robbery_solo_unarmed,2018,40
Johor,Kulaijaya,assault,robbery_solo_unarmed,2019,37
Johor,Kulaijaya,assault,robbery_solo_unarmed,2020,42
Johor,Kulaijaya,assault,robbery_solo_unarmed,2021,5
Johor,Kulaijaya,assault,robbery_solo_unarmed,2022,13
Johor,Kulaijaya,property,all,2016,617
Johor,Kulaijaya,property,all,2017,563
Johor,Kulaijaya,property,all,2018,547
Johor,Kulaijaya,property,all,2019,543
Johor,Kulaijaya,property,all,2020,297
Johor,Kulaijaya,property,all,2021,214
Johor,Kulaijaya,property,all,2022,216
Johor,Kulaijaya,property,break_in,2016,163
Johor,Kulaijaya,property,break_in,2017,134
Johor,Kulaijaya,property,break_in,2018,136
Johor,Kulaijaya,property,break_in,2019,112
Johor,Kulaijaya,property,break_in,2020,57
Johor,Kulaijaya,property,break_in,2021,46
Johor,Kulaijaya,property,break_in,2022,46
Johor,Kulaijaya,property,theft_other,2016,166
Johor,Kulaijaya,property,theft_other,2017,168
Johor,Kulaijaya,property,theft_other,2018,178
Johor,Kulaijaya,property,theft_other,2019,188
Johor,Kulaijaya,property,theft_other,2020,76
Johor,Kulaijaya,property,theft_other,2021,68
Johor,Kulaijaya,property,theft_other,2022,62
Johor,Kulaijaya,property,theft_vehicle_lorry,2016,39
Johor,Kulaijaya,property,theft_vehicle_lorry,2017,26
Johor,Kulaijaya,property,theft_vehicle_lorry,2018,21
Johor,Kulaijaya,property,theft_vehicle_lorry,2019,19
Johor,Kulaijaya,property,theft_vehicle_lorry,2020,12
Johor,Kulaijaya,property,theft_vehicle_lorry,2021,11
Johor,Kulaijaya,property,theft_vehicle_lorry,2022,9
Johor,Kulaijaya,property,theft_vehicle_motorcar,2016,58
Johor,Kulaijaya,property,theft_vehicle_motorcar,2017,49
Johor,Kulaijaya,property,theft_vehicle_motorcar,2018,40
Johor,Kulaijaya,property,theft_vehicle_motorcar,2019,44
Johor,Kulaijaya,property,theft_vehicle_motorcar,2020,39
Johor,Kulaijaya,property,theft_vehicle_motorcar,2021,28
Johor,Kulaijaya,property,theft_vehicle_motorcar,2022,28
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2016,191
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2017,186
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2018,172
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2019,180
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2020,113
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2021,61
Johor,Kulaijaya,property,theft_vehicle_motorcycle,2022,71
Johor,Ledang,assault,all,2016,50
Johor,Ledang,assault,all,2017,44
Johor,Ledang,assault,all,2018,33
Johor,Ledang,assault,all,2019,21
Johor,Ledang,assault,all,2020,34
Johor,Ledang,assault,all,2021,14
Johor,Ledang,assault,all,2022,23
Johor,Ledang,assault,causing_injury,2016,17
Johor,Ledang,assault,causing_injury,2017,10
Johor,Ledang,assault,causing_injury,2018,13
Johor,Ledang,assault,causing_injury,2019,7
Johor,Ledang,assault,causing_injury,2020,10
Johor,Ledang,assault,causing_injury,2021,4
Johor,Ledang,assault,causing_injury,2022,11
Johor,Ledang,assault,murder,2016,1
Johor,Ledang,assault,murder,2017,1
Johor,Ledang,assault,murder,2018,2
Johor,Ledang,assault,murder,2019,0
Johor,Ledang,assault,murder,2020,0
Johor,Ledang,assault,murder,2021,1
Johor,Ledang,assault,murder,2022,0
Johor,Ledang,assault,rape,2016,12
Johor,Ledang,assault,rape,2017,8
